# Results of java.text.BreakIterator.getLineInstance(Locale.ROOT) of OpenJDK 25.0.4.
# Each line: the text, with \uXXXX escapes for UTF-16 code units, a tab, and the
# boundaries that first() and next() return, as offsets in UTF-16 code units.
# The lines are prose samples, hand-written cases, every text of up to three
# characters over one character of each category, and generated texts.
The\u0020quick\u0020brown\u0020fox\u0020jumps\u0020over\u0020the\u0020lazy\u0020dog.	0 4 10 16 20 26 31 35 40 44
(\u2013'\u000d\u30a0	0 4 5
\uf900\u0436\u000d	0 1 3
\ud840\udc00\u2014b\u3042\u030811\u300c	0 3 4 6 8 9
@a\ud83d\ude00$'\u300d	0 7
\u2007\u2013	0 2
\u3042\u0020\ufeff\u200d/\u3400	0 6
\uff71\u2014\uffff%	0 2 3 4
;\u00ad\uff71\u2026\u000c\u3002\u3042\u0308;\u300c\u3000	0 1 2 5 6 8 9 11
\u200e-\u00a3\u00a0\u0009]-\u00e9\u2019	0 2 5 6 7 9
\u0009\u3002\u200e\u0436\u00a0	0 1 3 5
\u202f\u000a\u2060\u0020\ud840\udc00\u0301\u00bd?\uac00\u000c	0 3 4 9 11
\u000b\u3042[\u0661	0 1 2 4
\uffff%\u0964.\u4e2d2_\uff71	0 1 2 3 4 5 8
\u000a\u20ac\u00bd\u2026	0 1 4
-\u30fc\u30992\u0436\u4e2d\u300c	0 1 3 5 6 7
\u3400!\u0308	0 3
"\u2007\u000b(\uf900\u201d\u200d	0 7
(\u2013\u000d@\u3099\uffff\u200e(:;\u3400	0 3 5 6 10 11
[\uff71a\u000b\u2010;\u30a2\u00bb\uffff\u2212\u2013	0 4 5 6 8 9 11
\u3099\u2014Z0	0 1 2 4
\u3099\ufeff	0 2
\u200e@\u20261	0 4
\u0436/\u0436	0 3
\u2002\u2026\u0661\u20ac\u2014\u3042/	0 1 3 5 6 7
\uff71,	0 2
\uac00\u3042\u000a-?\u300c\u0301\u6587\u2019	0 1 3 4 5 7 9
\u20ac/1\uac00\u00bd\u3001\u200b\u00a3\u0308\u300d\u0020\ud83d\ude00	0 3 4 7 11 13
\u000b\u0020--\uffff\u2060$\u2011[\u00ab2	0 2 4 5 11
)\u3042\u200d\u00bd:?	0 1 3 6
\u000d-\u00bd\u00a2\u0009	0 1 5
\u0661\u3000\u300d\u3400\u3041\u300d\u30a22\u0301\u20ac\u0020\u2212	0 2 3 6 7 9 11 12
\u30fc)\u00ad\u300d\uac00\u0308\uac00\u00a3"-	0 2 3 4 6 7 10
-\u2013\u20ac\u201d-\u000b\u00bb	0 2 4 6 7
\u0020\u0308"	0 2 3
)\u202f\u00a3\u200d\u3002	0 5
\u3041:\u4e2d!\u000b]\u2011	0 2 5 7
;,\u3400\u000a\u00bb$1	0 2 4 7
2	0 1
!%\u2002?\u0308?\u0009[\u3002	0 3 5 7 9
\u00bb\u000a\u000c	0 2 3
\u2010\u000c\u200b\u3041\u200d\u000c[1	0 3 6 8
\u2060\u20dd\u300d\u2007\u2013	0 5
\u3042:\u2026\u3042\u0085!\u300c\u000d\u0661\u0e01\u00ab\u0020	0 2 3 5 6 8 10 12
\u3000\u00a3\u00ab1\u20dd	0 1 5
\u3041\u00ad\u0020\u000c\u3400\u00e9\u30a2\u000b\uac00	0 1 4 6 8 9
,\uac00\u201d\uac00\u3001	0 1 3 5
\u00a3\u00ad\u00a0\u201c\u0964\u6587$	0 4 5 7
\u0301@\u200e	0 3
\uff71\u201d?/\u00a3\u0964	0 3 4 5 6
,\u6587\u200e\ufeff\ud840\udc00a\u4e2d\u0308\u00e9:\u20ac-	0 1 7 9 11 13
\u201c\u20ac\u0308	0 3
\u00ab\u2028\u3041\u3041\u201c\u0020[\u2010\uff71\u2060\u2060	0 2 4 6 8 11
\u3041\u20ac-\u0009\u0085	0 1 4 5
\u2028\u000c	0 1 2
\u3000\u3099\u6587\u4e2d\u00a0	0 2 3 5
\u0436\u2212\u0020\u000d\u0085\u30a0\u2060	0 4 5 7
-?\uf900\u2011\u2026:\u20ac	0 1 2 6 7
,$\u00ab\u00a2\u00ad\u201c\u4e2da	0 4 5 7 8
a\u20dd_\u00a3	0 3 4
(\u30a2\u30fc\uffff\uff71\u00ad\u3002\u3041\u202f	0 3 4 6 9
@\u201c	0 1 2
\uff71\u00ad\u000a-\uffff\u0e01'-\u0020	0 3 4 5 9
\u200e_\uf900\u0436\u300c\u3099	0 2 3 4 6
\u2011\u0301\u00bb	0 3
\u0085\u0308.\u00a3\u200e	0 2 3 5
@\u200e\u3001\u00a00b%'\uf900\u201c1?	0 9 12
\u00bb\u2013)\u3000\u201d\u20ac\u00ad\u0e010\u3001	0 1 2 4 5 7 10
'"@	0 3
%\u2060\uffff\u3041\u2212	0 2 3 4 5
\u000b\u2019\u0020\uffff?,\u0020\u000d\u6587\u200d'	0 1 3 4 8 11
1\u3000?\u00ab\u0085[\u0085\u2212\u30022@	0 2 3 5 7 9 11
\u3400\u0009\u3001\u0436\u30fc\u000a/-\u2013\u6587\u00e9	0 2 3 6 9 10 11
2a\u3000\u30a0\u000a\u0301\ud840\udc00\u2060\u200e\u3001\u0964	0 3 5 11 12
\u00e9\u3041b\u0308	0 2 4
\u2011/\u000d\u3400'(\u0020\uff71	0 3 7 8
\u000b@20\uff71\u0301:\u22120	0 1 7 9
\uf900-\u201c\u00ab\u200e\u200b\u20190\u3002\u300d\u0308	0 2 7 11
\u0964;\u300c	0 1 2 3
\u300c\uff71\u000b\u3041\uffff\u2026	0 3 4 5 6
:Z\u3000\u0964\u000a	0 1 3 4 5
\u20dd	0 1
.-\u300d\u000d-\u300c\u2028\ufeff	0 1 2 4 5 7 8
\u3400\u2013_\u3042]\u0301\u0436\u000b\u30422\u300c	0 2 3 6 8 9 10 11
\u0009(\u00bd\u00bd\u00b0\u0020\u4e2d	0 1 6 7
!:\u000a2\u2013\u2013b\u0020\u300d\u30a2"	0 3 6 8 9 11
a\u2011\u2014\u000b\u000d\u200d\u30a0\u0308\u0009\u00a2\u30fc\u0964	0 6 9 11 12
\u30a0\u0085\u2060(	0 3 4
\u3400	0 1
\u0308\u000b1\u000bb\ud840\udc00\u0020	0 2 4 8
\u2013\u2028\u201c\u2019\u00ad\u30a2	0 2 4 5 6
@.\ud83d\ude00\u6587\u00e9(\u0020\u3001	0 2 4 5 6 8 9
\u300d\u3002\u3001\ud83d\ude00\u30a2	0 3 5 6
\u2014\u00a0Z\u000b\u30992\u0020a\uff71	0 5 7 9
\u00b0\u0301)\u00bb\u000d\u0085\ud840\udc00\u000c	0 2 5 6 9
\u000a\u3400\u0436%	0 1 4
\u2010:\u201d(?	0 1 3 5
\u00a3\u000a\u0308b\u0436\u000da\u2002a\u00ab\u0301\u30a2	0 2 6 8 9 11 12
\u3001\ud83d\ude00\u00e9\u00ab\u200d\u2010-\u0085_,\u0020	0 1 4 9 12
\u20ac\u0436\u300c\u0020\u3001\u03011\u000a\u201c\ud840\udc00\u200e	0 2 4 6 8 12
\u2013\ud840\udc00!\u20ac]\u00ab\u000c\u201c"\u0020(\u2019	0 1 4 6 8 11 13
\u000c\u3000\u3000\u0661	0 1 3 4
0\u00bd\u3041/\u0964\u00a0\u202f\u0009\u200e/\u0964-	0 3 4 5 9 10 11 12
\u2019\u000d\u3042'\u2014\u2007	0 2 6
\u6587\u2010\u6587\u6587	0 2 3 4
\u2014\u0661[\u3042\u30a0\ud840\udc00	0 2 5 7
a,\u200d	0 3
\u2010\u0085\u2013;\u0308	0 2 3 5
\ufeff;\u0436\u200e\u00ab\u202f:2\u200d	0 2 4 7 9
\u2019-\u3002\u2019!\u30a2\u3042	0 1 2 5 6 7
\u300c/\u000a:\u20ac\u0085	0 3 4 6
\u2011\u00bb\u0e01\u3002\u000d\u2212[\u3400:\u2026\u2060(	0 2 5 6 9 11 12
\u2028\ud83d\ude00\u2013\u2002\u2007;%@\u30a0\u3400\uf900	0 1 8 10 11 12
$bZ\u00bb[\u30010\u200b\u20ac\u2014\u0085\u000a	0 4 6 8 12
\u20dd\uffff1\u0020\u201d\u000d\u0e01Z)\u0020-	0 1 2 4 6 10 11
\u00bd(\ufeff\uf900]2\u20dd\u2013\u20ac	0 1 5 8 9
\u201d1\u3002\u000b\u0020	0 1 5
\u000d\u00bd\u2002b\u0085	0 1 3 5
\u000c\u200e\u201c\u00b0\ud83d\ude00;	0 2 4 7
]\u00a3\u3002\u200d?$\u3000\u2019\u3001\u2007\u2028	0 1 7 11
\u2014/("\ud83d\ude00[\u2212\u0964\u2010\u300c	0 1 2 6 8 9 10 11
\u3002(\u3000\u0009\u3042;\u3000\u00a3(	0 1 4 7 9
\u2028\u3000\u0009	0 1 3
,\uff71)_\uf900\u3002\u2011	0 1 3 4 7
\uf900\u0020\u200e\u2002)2\ufeff\u200b\u20ac\uf900	0 4 5 10
%\u300d,\u3400	0 3 4
\u0964:"\u0020\u0301)\u2028	0 1 5 7
)\u3041$\u000d\u200b\u0964\u200b-\u200b\u00e9\u3041	0 5 6 9 11
\u0020!\uf900\u00ad\u4e2d\u00e9\ufeff\u000c\u0308\u0085\u2060	0 1 2 4 5 8 11
\uf900"\u00e9\u2028\u2060	0 2 5
/	0 1
_\u0308\u2011)\u201d	0 5
)\u2010\u00ab\u00bd\u00b0\uff71\u202f\u3041\u00e9\uf900	0 1 5 8 9 10
\u30020\u0009\u000d\u09641\u3099	0 1 3 4 5 7
]\u3041	0 2
\u201d\u00ad\uff71),\u2212\u202f\u202f	0 1 2 5 8
\u201c\u000b\u201c-\ufeff\u000a\u200d\u30fc\u2014\u0e01\u2010	0 2 7 8 9 11
\u00ad1\u00a2\ufeff\u000c	0 5
\u00bb\u2010\uff71	0 1 2 3
\u00b0\u3002\u2212a\ud83d\ude00\ud83d\ude002\u0085\u000d	0 2 11
/-\u20acb\u000b\u000b\u000a\uac00\u0e01\u200e\u2011\uf900	0 2 7 8 12
\uac00\u30a2\u0436\u200d\u00a0\u00b0\u0009\u2013(.	0 1 2 7 8 10
\u200b/]0;%\u2028	0 3 7
\u200b:\u2007\ud840\udc00\u30a2(\u0020\u0436?\uf900\u2060\u2011	0 5 6 8 10 13
\u6587\ufeff	0 2
\u201c\u0308\uff71\u00b0\u0e01\u2019\u201dZ-	0 4 7 9
\u6587\u200d\u000a)	0 3 4
\u200d\u2212\u00ab':'\u200e	0 2 7
\u0301\u2010\u6587\u2014\u0085.\u000a\u00ab\u2026'	0 2 5 7 10
$\u0661]	0 3
\u200e[\u00ab-@'	0 4 6
\u3042\ud840\udc00\u2212\u30a0\u00a3![\u0085\u2019$\u2007	0 1 5 7 9 12
\u3042\ud840\udc00\u20ac	0 1 3 4
1?	0 2
0\u30fc?\u000a\u0085\u3041a\u2212\u30a2\u00bd\u0661a	0 4 5 6 8 9 12
\u3002@!\u0085\u00ab\u0009\u20dd\u00a2\u2007	0 1 4 6 9
\u0436\u2010\u00b0	0 2 3
\u3001_;\u0e01\u30a0:\u2010\u00ab\uac00\u201c?\u0020	0 1 3 5 6 7 9 12
\u000b(\u00adb\u00a3!%\u000d	0 1 3 4 8
\u3000\u201d	0 1 2
\u20ac\uac001/\u00a2\u2002\u0020	0 2 7
\u0301\u00a3a\u0301\u6587\u201d\u00a0\u2019Z\u2028$\u000a	0 1 4 8 10 12
\u201c\uac00	0 2
\u0e01	0 1
\u2026\u00a2\u00ada\uac00%\u0e01.\u00bb	0 2 3 4 6 9
\u2014.\u00a2\ud840\udc00\u00bd\u000a\u30a2	0 1 3 7 8
\u00a0\u0020\u0020\u0436$$)\ud83d\ude00	0 3 7 9
-)\u0020\u00a2\u4e2d_\u3000/\u00a3\u0661@\u2019	0 1 3 4 5 7 8 12
\u30fc,\u201d?a	0 4 5
\u0020\u2019\ud83d\ude00\u00bd\u00bd\u6587\u0661\u2011\u0020:	0 1 2 6 7 11
\u0e01\u20dd\u3400\u3000b	0 4 5
\u3000\u30fc\u30fc\u2007\u00b0\u3002\u000a	0 1 7
\u00e9\ud840\udc00\u00a3\u0301\u30fc\u3041\u00a0\u3001\u2002\u200e	0 3 11
\u2019-\u3041\u2026\u30fc\u201d\u00a3	0 1 2 3 6 7
Z\u000b\u000c\u300c\ufeff\u202f\u2019\u200e1\u00bb)	0 3 8 11
\u200bb\u0436"(\u00ab\u2026\u0020\ufeff\u0661	0 4 10
\ud83d\ude00_\u3041\uac00\uac00\u2007	0 4 5 7
\u00ad\u000b\ufeff\u00e9\u0020\u0436\u2212\u201db\u000a\u00e9\u00b0	0 5 8 10 12
\u3001\u00a2\u00b0\u202f\u30a2\u2013\u000c\u4e2d\u3041\u0436	0 7 9 10
\u201c2'\u2002\u2010\u0e01\u2019\u0085\u0020'1	0 4 5 9 11
\u202f\uf900\u3041\u3099	0 4
\u0308\uffff\u00e9	0 1 2 3
\ud83d\ude00b\u000c@,;\u00ad\u201c\u201c	0 4 7 8 10
\u30a0\u000a\u30a0\u0020\u300d$\ud83d\ude00\u3041\u00a3	0 2 4 9 10
\u3042\u4e2d\u0020Z\u200b\u0020)'\u0020	0 1 3 6 9
\u300c\u2212\u0020\ud83d\ude00\u000a%\u2011\u200d'\u3041\u30fc2	0 3 6 12 13
?\u2019a-\u201d:\u20ac	0 2 4 6 7
\u0e01\u2011\u2013\u2060(\u00a3@0\u3042	0 4 8 9
-\u30a2\u0301\u4e2d\u000b\u0661\u0964	0 1 3 5 6 7
\u4e2d0\u0e01Z1/	0 1 6
$\u00ab	0 2
\u3001\u0436\u2002\u2028\uac00\ud83d\ude00\u200e	0 1 4 5 8
\u3002\u00b01\u3099\u00ab\u0964\u20dd\u200b\u00a0\u0020\u6587	0 2 4 5 6 11
220'\u00e9\u3042\uf900\u202f\u0020\u0020\u00bd\u0661	0 5 6 10 12
\u300c\u201d\u20dd\u00a2\u000b]	0 3 5 6
\u3042?\u00a30\u20dd\u3000\u20ac\u30a2\u2060	0 2 6 9
\u201c-\u0020\u2014\u3001\u2212\u00e9.\u2060\u30a0\u201d\u3002	0 3 4 5 9 10 12
\u3001\uf900\ud83d\ude00\u00a3\u3099\u000a\u4e2d\u4e2d\u00bd\u00adZ	0 1 2 4 7 8 9 11 12
\u2013\u00e9\u4e2d\u2014(\u2060\u200e"	0 1 2 4 8
@-/b\u00bb.\ud83d\ude00\u3041	0 2 6 9
\ud83d\ude00\u201d\ud840\udc00\u00ab\u2010:	0 3 5 7 8
\u201d\u201c-b-\u2019$	0 1 3 5 7
\u2212'\u2002\ud83d\ude00\u3041\u00bb\u00b0	0 3 8
?\u0964	0 1 2
\u4e2d\u00a3Z\u2002-:\u000c_\u2011\u00ad\uac00\u2014	0 1 4 5 7 10 12
\u0020\u200d\u30a2\u00a0?\u202f\u0964)	0 2 6 7 8
\uffff\u300c\uffff\u200e()_\u6587(	0 1 2 3 6 7 8 9
\uff71\u2019\u20dd\u00bb\u0964\u3099\u300d	0 3 4 5 7
'\u2060;%$\u000a\u0964	0 6 7
\u00ab(\u4e2d\u3099\u300c	0 4 5
\u00a0\u2026\u0e01\u200d	0 4
\u20dd\u30a0\u000a\u2212\u000d"\u200e\u201d	0 3 5 8
\u3400\u20071]\u000a\u2007\ud840\udc00\u30fc\ud840\udc00\u3001\u200e	0 5 9 13
;\u0e01\u00e9	0 1 3
\u200e\u2028\u00ad\u0e01\u0009.\u300c\u300c	0 2 3 5 6 8
\u00e9?\u300c\u3400b\u3041b\u0661%\u000ca%	0 2 6 10 12
$\u2002\u3041\u2212	0 2 3 4
![\u00e9\u0436\u2011]]]	0 1 8
\u000a\u2014\u0301\u0020\u30a0	0 1 3 4 5
\u00a0\u0661$\u200b\u00e9	0 5
\u3042\u2002,\u2014$\u2007\uf900_	0 2 3 7 8
Z:\u0020\u2026\u30fc,	0 3 6
\u00b0\u00a3)\u00a0\u202f.\u3041@\u200e\u00a3\u00a3	0 1 7 9 11
\u00202\u3000\u3001_\u200e\u201c\u2007\u300c\u2010\u0e01'	0 1 3 4 6 10 12
\u0009\u3000	0 1 2
\u00bd\uff71\u00ab\u3099\ufeffZ,\uff71	0 2 7 8
\u4e2d\uac00\u3001\u200e\u300d_\u00ab	0 1 5 6 7
\u200d\u200e-\u2026\u300d\u200d\u0020\u2013\u0964	0 3 7 8 9
\u0020\u0308\u201d\u20ac/0	0 2 3 6
,\u200e\u3001	0 3
\u2011\u2212\u20ac\u30a2\u30fc-\u000c\u3042-	0 2 5 7 9
\ud840\udc00\u00e9\u30fc\u20ac\u2011	0 4 6
Z]\uff71\uac00\u00a2	0 2 3 5
\u0020\u000c(_\u300c\u2028\u201d\uac00\u2014\u20dd\u6587\u0009	0 2 4 6 7 10 12
\u2014_\uac00\u000d\u3041\u300c\u3099$\u0009	0 1 2 4 5 9
\u20ac_/\u2010\u3002.;	0 4 7
\u300d)\u3400\u00a3	0 2 3 4
\uac001\u0964.	0 1 2 3 4
$[.\u2011\u000b\u30a0\u3000\u0020\u2014\u4e2d1\ufeff	0 8 9 10 12
\u0020\u2026\u3000@\u000c	0 1 3 5
20\u00b0	0 3
"@\u0020\u30a2\u00bd\u201c\u3000\u000b\u200b\u0020	0 3 4 5 10
\u0020\u200e	0 2
\u2011\u0020\u0308'2\u0964\u000a\u3041\u200d\u00e9\u00bb	0 5 6 7 9 11
?\u0085;	0 2 3
\u00a3\u200b\u3099\uf900\u0020\u3400\u2212%\u30a0\u300d\u0020	0 3 5 8 9 11
\u200b\u3400\u30a2\u000c"\u2013(	0 2 4 6 7
\u200b\u3002\u30a2\u3002:\u6587\u0e01\u00e9	0 2 5 6 8
'\u0085\u00b0!\u4e2d\ud840\udc00\u3400	0 2 4 5 8
]%\uac000\u6587\u0964\u3001'	0 2 3 4 5 6 8
\u2028\u2013\u2019\u2013\u000b-,\u00a2-Z	0 1 2 3 5 6 8 9 10
_\u3041	0 2
\u000c$/\u2013\u0009,\u000d\u00ab	0 1 5 7 8
\u00a3[%\u00a0"\u0085\u0436	0 6 7
\u201c[$	0 3
'\u2019	0 2
\u2212\u00ab\u30a2\u20ac]	0 1 3 5
2\u300d	0 2
b\u2026\uac00\u200e\u000d\u00a2\u2028	0 2 5 7
\u200b\u00bd\u300d??\u2014\u2026\u2019\u0436'$	0 5 6 8 11
\u3400\u0661\u000c\u0020-\u00bd\u3001\u201c\uffff\u000c\u0e01\uff71	0 3 4 7 8 9 10 12
a-\u000c	0 3
(Z$\u2014\ud83d\ude00\u0308	0 4 7
\u0085\u3041\u0020\u30a0'\u00ad-[	0 1 3 7 8
\u201c\u2002\u00e9\u30fc\u00bb\u3000\u0964\u20ac\u30a2\u0661	0 2 6 7 9 10
-\u00b0\u0020	0 1 3
2!\u000d\u3001-\u0964Z\u200d\u20600\uf900\u3099	0 3 4 5 6 10 12
\u00a3:\u000a/\u00b0	0 3 5
\u00a0\uf900\ud840\udc00\ufeff\u00a2.\u000b	0 2 8
\u2002;;\u0020\u00a2\u2013\u00bb\uf900\u00b0\u00ad\u00ad\u00bb	0 1 4 5 6 7 9 11 12
\u3002\u202f\uac00/	0 3 4
\u3000\u00bb	0 1 2
\u00ab\u000b\u0661\u0436\u20ac-\u0085\u0661\u3042\u30a2\ud840\udc00	0 2 4 7 8 9 10 12
.]\u3002\u200b@]\u0436Z\uac00\u000b\u2026\u0308	0 4 6 8 10 12
\u20ac1%\u20dd.\uac00\u2026\u3041\u3042\u2011	0 4 5 6 8 10
;\u2028\u2007\u2014	0 2 4
\u200e\uff71\u2060	0 3
1\u3000	0 2
\u00202\ufeff\u00a3\u206021a.\ud83d\ude00\u20dd	0 1 9 12
'\u200e\u0964a]\u30fc\uff71\u3099\u30a0\u3099	0 2 3 6 8 10
a/\u0661\u2026	0 4
\u20131\ufeff\u00a2\u30a2\u2019\u00ad	0 4 6 7
-[\u2028\u200b\u0301	0 1 4 5
/\u20ac,\u4e2d\uffff0\u00a2;	0 1 3 4 5 8
\u2013\u3042\u000c\u3002\u2011\ud83d\ude00\u00b0	0 1 3 8
\u201c\u00a3\u3400	0 3
\u0085\u3400/\u20ac\u201d('-\u4e2d0	0 1 3 5 8 9 10
\uf900!\u0308\ufeff\u20dd	0 3 5
\u00a0'\u200d\u3042\uffff	0 4 5
\u3042@[@\u0661-\u000c\u300c\u30a0\u3001	0 1 2 7 9 10
\u30fc%\u2013\u20dd;\u2026\u0964\u3001\u0308\u2026\u2007\u6587	0 2 4 5 6 7 9 12
1\u00bd(\u4e2d\u0e01	0 2 4 5
\u00e9\ud83d\ude00$\u20ac;$	0 7
\u000a\u6587\uf900!\ufeff2	0 1 2 6
\u0085\u202f	0 2
\u000d\u300c\u000d\u00bd	0 1 3 4
\u3000\u0308\u201c\u2014\u0301"-!	0 2 5 7 8
\u300c\uffff\u6587\u2011?\u2013/	0 1 2 5 6 7
\u00ad\u2011\u2002\u00bb\uf900\u3099	0 4 6
\u00a3\u2007?\ufeff\u00a2b	0 5 6
\u2002\u2010\u00e9	0 1 2 3
\u0e01\u2060\u30a0\u3000\u3000\ud83d\ude00\uac00	0 5 7 8
\u3400\u201d%\u4e2d\u300d\u30a0\u3400ba\u20ac0	0 3 5 6 9 11
\u2212\u3099\u00ab\ud840\udc00\u00e9\ud83d\ude001@\u0964\u0308\u2028	0 2 10 11 13
\u00e9\u20dd%2;\ufeff\u20ac\ufeff\u00ab	0 3 9
\u0e01$\u2060\u00bd\u2028	0 5
\u30fc\u0308\u3002\u3400	0 2 3 4
\u000d\u3001\u00a3\ud840\udc00(\u30a0\u30a0\u00b0\uffff\u300d-\u0020	0 1 2 5 8 9 10 11 13
$"\u2026\u000b	0 4
/;\u2019!!\u0964\ud83d\ude00\u20dd"\u6587\u3042\u00b0	0 5 6 10 11 13
_\u200e\u0308\uffff1	0 3 4 5
\u0009\u3041\u3000,aZ!\u000c	0 1 3 4 8
\u6587\u03010\u200e\u200e\u30a2\u2002	0 2 5 7
Z]\u3042\u000c\u000a	0 2 4 5
\u0020\ud840\udc00\u0085\u000d\u200b\u0e01	0 1 6 7
\u0009.\u0009\u3400]\u2060\u000c\u201c	0 1 3 7 8
b\u0301\u2212	0 3
a\u0020\u200b\u0436\u00bb\u3000[\u00ab\u0009\u300c	0 3 6 9 10
%b\u00ab\u30fc,\u2019\u0009\u0020\u30fc	0 1 2 7 8 9
%\u2002\u30fc\u3042\u200d0\u30fc\u0964\u30a0\u4e2d\u2007	0 2 3 5 7 8 9 11
0\u0e01\u0661\u0020	0 4
\u00b0\u0301\u202fa"\ufeff\u300d	0 2 7
\u0085\u00a3\u4e2d\u06611\u00bb\u00bb1_	0 1 3 7 9
\u200e\u00ad\u3400\uffff\u3002\u2014\u6587\u200b	0 2 3 4 5 6 8
:\u200d\u2026\u2026\u0308".\u000c\u3041	0 2 8 9
\u2007":"\u30a2\u201c%	0 4 5 7
\u2014\u2019,\u0020	0 1 4
\u3400;\u0009\u30a2\u3001b\u200d\u30a0\u3001.	0 3 5 8 10
%\u2212\u3041\u20dd\u000a)\u0020\u00091	0 1 5 8 9
\u0436\uff71\u30990\u30fc\u00ad\u2026\u00ad	0 3 5 6 8
\uac00\u3400\ud840\udc00\u00bd\u0e01-\u00a3\u3099\u2060\u000b	0 1 7 11
/\u0308Z\u0020\u0085\u202f	0 6
\u0964\u0301)\u0964\u0301	0 1 3 4 5
\u200e\u300d	0 2
;\u2010),\u2013'\u000b?\u00e9	0 1 2 4 7 8 9
\u3099,?\u0020\u0964\u0020Z10\u201d\u300d	0 4 5 6 11
\u0085\u0020a\u0020\u0e01\u3099\u0301\u3000	0 2 4 7 8
?\u2014	0 1 2
\u3000\u3400	0 1 2
\u200e\u200d\ud83d\ude00\u201c	0 4 5
_\u30fc\u3001\u2026\u000b\uff71!	0 3 5 7
\u30fc!\u0020$\u3042\u000aa\u2212\u30fc\u0009_	0 3 6 10 11
\u2014\u2060	0 2
\u200e\u0301\u20dd\u0436%--\u00bb\uf900%\u3042	0 5 7 8 10 11
a\u6587\uac00(-)b'	0 1 2 3 5 6 8
\u00ad\u00bb\u00a3\u2019\u0301[\u000c\u0e01	0 1 2 5 7 8
b\u0964\u200e\u00b0\u200d	0 1 2 5
\u0e01_\u2060\uf900[/\u0301\u200e	0 3 4 8
1\u30a0\u20ac1,[\u20dd$	0 2 5 8
;\u202f\ud83d\ude00\u000d\u0308\u000c);\ud83d\ude00\u0964	0 5 7 9 11 12
\u6587@\u0436\u000d\uf900\u2212\u0661,%_0\ufeff	0 1 4 5 9 12
\u2011\u3099\u20dd\u0964\u00b0	0 3 4 5
:\u30a0@	0 1 2 3
\u2013\ufeff\u3000\u30a0\u2011\u3042	0 6
\u30a2\u2026\u2060\u2007\u0085\u00ad\u00e9$\u200b	0 1 6 9
\u000b\u0436/	0 1 3
\u0009\u000c\u00202	0 1 2 3 4
\u0e01@	0 2
\u2011\u00e9,-)-	0 3 4 5 6
\u0009\u0020\u20ac	0 1 2 3
\u2007\u00e9.\u4e2da\u20ac$	0 3 4 5 7
\u200b'\u0964	0 2 3
\u30fc	0 1
\uac00.\u00ab\u3041\u3001\u00e9	0 2 5 6
\u200e%\u300c\u0e01	0 2 4
\u0085\u000a2\u2019\u00a3	0 2 4 5
\u201d\u00e9\u30a2\u201d\u2007:\u3001\u3099\u2010\u201c/	0 1 2 8 9 11
\u3041\u2019	0 2
\ufeff-	0 2
\u000b\u2019\u00a0\uf900\u2014a\u2019\u0020.-[	0 1 5 8 9 10 11
a\uff71[/	0 2 4
$\u3002\u2014-[\u300c	0 2 4 6
\u3041\ud840\udc00\ufeff\u200b(\u2011\u2060	0 1 8
\u3001\uf900\u3041	0 1 3
\u0085_\u3002%\u2060\u00e9\u000d\u200d\u00ab\u0301	0 1 5 8 10
\u20281\u000b\u4e2d\ufeff\u200e\u6587-\u200d	0 1 3 9
\u2019\u201dZ\u00bd	0 2 4
\u30421\u2014(\u2026\u3041\u00ab@\u2002\u3001\ud840\udc00	0 1 3 6 9 10 12
\u30a2\u3002\u2060\u0009\u4e2d\u0301\u4e2d	0 4 6 7
\u30a2\u00bb\u3001\u000c\u202f\uac00	0 4 6
\u000d\u20ac\u300c	0 1 3
_\ufeff\uff71:	0 4
0\uffff\ud840\udc00\ud83d\ude00\u2212\u4e2d\u00ad\u0436\u2013\u2011	0 1 2 7 9 12
\uf900\u00202\u0020\u0301\u300c\u4e2d	0 2 5 7
\u20ac,\u300d\u30a2\u3001\u2011\u00bba	0 3 7 8
\u0085\u00bd\u2007\u2060-\u0085\u0009\u0020\u000a\u20ac\u2026.	0 1 7 9 12
\u000a$\u201c\u2019\ud83d\ude00\u00bd\u0020:\u0085@	0 1 4 8 10 11
\u30a0'\u2002\u000c	0 4
0\u3041\u202f\u0009\u000b\u2019?	0 4 5 7
$\u2002[\ud83d\ude00	0 2 5
\u30a0\u3099\u0308\u3041\u0661;\u201d@[!\u201d	0 3 4 7 8 11
\u0308-\u30a2"\u20acZ\u200b-	0 2 4 8
\u000d\u00e9\u00ad\u30fc2	0 1 3 4 5
\u00bb(\u658720\u00bd0\u0301-,	0 1 3 9 10
!\u200b\u200b\u0e01\u000a	0 3 5
%-%\u4e2d\u2026\u3001@	0 1 2 3 4 6 7
\u201d:	0 2
\u00b0\u000c-\u000c/.	0 2 4 6
\u30fc\u2212-\u0020;\u0436\u0436\u2028	0 1 4 5 8
\u3002\u00b0Z\u00ad\u2026\u00bb\u3099	0 2 4 7
\u0661\u000d\u4e2d\u00b0\u0436\u0009\u3001\u000b)\u0301\u3042\u30a0	0 2 4 6 8 10 12
\u2007"\u00ad\u3400\u00e9(\u3099\ufeff\u2014	0 3 5 9
\u6587\u00bd\u0e01\u2060	0 1 4
\u00bb\u200b.a\u2019\u00b0	0 3 6
\ud83d\ude00\uffff	0 2 3
(\u201d\u00a0\u2060,]0\u0009\u2011/\u201c	0 6 8 10 11
\u0301\u200b\u00a2\u00a3	0 3 4
